Hs-U2AF1,2000,1000,T105641-U2AF1,"p1@U2AF1"
"rank","TID","Fabs","Frel","coords","transcript","entrezgene_id","hgnc_id","uniprot_id","gene_name","description","type"
616,"T120141",1169,0.583,"chr2:232651136..232651176,+","p1@COPS7B","e:64708","h:16760","u:Q9H9Q2","COPS7B","COP9 signalosome subunit 7B","gene with protein product"
617,"T109989",1171,0.5829,"chr22:50312274..50312311,+","p2@CRELD2","e:79174","h:28150","u:Q6UXH1","CRELD2","cysteine rich with EGF like domains 2","gene with protein product"
618,"T051623",1167,0.5823,"chr16:46723552..46723612,+","p1@ORC6","e:23594","h:17151","u:Q9Y5N6,u:Q9H806","ORC6","origin recognition complex subunit 6","gene with protein product"
619,"T180530",1166,0.5813,"chr8:126104076..126104117,+","p1@NSMCE2","e:286053","h:26513","u:Q96MF7,u:E5RHW9,u:E5RK09","NSMCE2","NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase","gene with protein product"
620,"T016575",1166,0.5813,"chr11:64537831..64537852,-","p5@SF1","e:7536","h:12950",NA,"SF1","splicing factor 1","gene with protein product"
621,"T160102",1168,0.5811,"chr6:143771966..143772029,+","p1@PEX3","e:8504","h:8858","u:Q7Z6V3","PEX3","peroxisomal biogenesis factor 3","gene with protein product"
623,"T187243",1166,0.581,"chr8:94929110..94929167,+","p3@PDP1","e:54704","h:9279","u:Q6P1N1,u:Q9P0J1","PDP1","pyruvate dehyrogenase phosphatase catalytic subunit 1","gene with protein product"
624,"T178093",1168,0.5799,"chr7:91764108..91764124,-","p3@CYP51A1","e:1595","h:2649",NA,"CYP51A1","cytochrome P450 family 51 subfamily A member 1","gene with protein product"
625,"T027208",1162,0.5781,"chr12:57081940..57081951,-","p5@PTGES3","e:10728","h:16049","u:B4DHP2","PTGES3","prostaglandin E synthase 3","gene with protein product"
626,"T070178",1161,0.5773,"chr19:12917412..12917466,+","p1@RNASEH2A","e:10535","h:18518","u:O75792","RNASEH2A","ribonuclease H2 subunit A","gene with protein product"
627,"T121125",1155,0.5769,"chr2:242254595..242254670,-","p3@HDLBP","e:3069","h:4857","u:C9JHS7","HDLBP","high density lipoprotein binding protein","gene with protein product"
628,"T028181",1160,0.5768,"chr12:6665200..6665255,-","p1@IFFO1","e:25900","h:24970","u:Q0D2I5,u:Q6P593,u:B4DQQ1,u:Q9Y4M3","IFFO1","intermediate filament family orphan 1","gene with protein product"
629,"T023101",1157,0.5765,"chr12:132413804..132413830,+","p1@PUS1","e:80324","h:15508","u:F5GY32,u:F5H1S9,u:E5KMT5,u:Q9Y606","PUS1","pseudouridylate synthase 1","gene with protein product"
630,"T158729",1158,0.5764,"chr6:126277842..126277993,+","p1@HINT3","e:135114","h:18468","u:Q9NQE9","HINT3","histidine triad nucleotide binding protein 3","gene with protein product"
631,"T152941",1158,0.5758,"chr5:179050660..179050681,-","p1@HNRNPH1","e:3187","h:5041","u:D6RIT2,u:D6RIU0,u:D6R9D3,u:D6RDU3,u:E5RGV0","HNRNPH1","heterogeneous nuclear ribonucleoprotein H1","gene with protein product"
632,"T007721",1158,0.5758,"chr10:88854637..88854657,-","p4@GLUD1","e:2746","h:4335","u:F5GYQ4","GLUD1","glutamate dehydrogenase 1","gene with protein product"
633,"T061507",1154,0.5756,"chr17:59940830..59940897,-","p1@BRIP1","e:83990","h:20473","u:Q9BX63","BRIP1","BRCA1 interacting protein C-terminal helicase 1","gene with protein product"
634,"T139461",1156,0.5748,"chr4:122744998..122745093,-","p1@CCNA2","e:890","h:1578","u:P20248","CCNA2","cyclin A2","gene with protein product"
635,"T018082",1151,0.5741,"chr11:71791518..71791605,-","p2@NUMA1","e:4926","h:8059","u:Q14980,u:F5H073,u:F8W6T3,u:F5H2L0,u:F5H6Y5,u:F5GWK2,u:F5H0Z7,u:F5H7R5,u:Q3SYK8,u:Q4LE64,u:Q9BTE9,u:Q7Z757,u:A8K394","NUMA1","nuclear mitotic apparatus protein 1","gene with protein product"
636,"T001800",1150,0.5739,"chr10:12237908..12237921,+","p3@CDC123","e:8872","h:16827","u:O75794","CDC123","cell division cycle 123","gene with protein product"
637,"T089256",1151,0.5732,"chr1:210502238..210502302,+","p1@HHAT","e:55733","h:18270","u:Q5VTY9,u:B7Z2U8,u:B7Z5I1,u:F5H444,u:F5H2Y1,u:B7Z868,u:B7Z5N1","HHAT","hedgehog acyltransferase","gene with protein product"
638,"T032903",1155,0.5732,"chr13:39612118..39612171,-","p3@PROSER1","e:80209","h:20291","u:Q86XN7","PROSER1","proline and serine rich 1","gene with protein product"
639,"T056950",1148,0.5714,"chr17:29298033..29298090,+","p1@RNF135","e:84282","h:21158","u:Q8IUD6,u:F5GX60,u:B3KV69","RNF135","ring finger protein 135","gene with protein product"
640,"T039795",1144,0.5697,"chr14:68141300..68141368,-","p1@VTI1B","e:10490","h:17793","u:Q9UEU0","VTI1B","vesicle transport through interaction with t-SNAREs 1B","gene with protein product"
641,"T187532",1143,0.5695,"chr8:98788003..98788054,+","p1@LAPTM4B","e:55353","h:13646",NA,"LAPTM4B","lysosomal protein transmembrane 4 beta","gene with protein product"
642,"T062713",1143,0.5695,"chr17:7154791..7154820,-","p3@CTDNEP1","e:23399","h:19085","u:O95476","CTDNEP1","CTD nuclear envelope phosphatase 1","gene with protein product"
643,"T122205",1141,0.5688,"chr2:32502952..32503025,+","p1@YIPF4","e:84272","h:28145","u:Q9BSR8","YIPF4","Yip1 domain family member 4","gene with protein product"
645,"T024245",1139,0.5681,"chr12:26278008..26278024,-","p4@BHLHE41","e:79365","h:16617","u:Q8TAT1,u:Q9C0J9","BHLHE41","basic helix-loop-helix family member e41","gene with protein product"
646,"T165786",1139,0.5675,"chr6:41863098..41863120,-","p1@USP49","e:25862","h:20078","u:Q70CQ1","USP49","ubiquitin specific peptidase 49","gene with protein product"
647,"T077861",1139,0.5667,"chr19:54619006..54619046,-","p1@TFPT","e:29844","h:13630","u:P0C1Z6","TFPT","TCF3 fusion partner","gene with protein product"
648,"T150963",1136,0.566,"chr5:150632678..150632707,+","p3@GM2A","e:2760","h:4367","u:P17900","GM2A","GM2 ganglioside activator","gene with protein product"
649,"T126975",1135,0.5647,"chr3:10290228..10290249,+","p2@TATDN2","e:9797","h:28988","u:Q93075","TATDN2","TatD DNase domain containing 2","gene with protein product"
650,"T167636",1132,0.5637,"chr6:74230920..74230947,-","p3@EEF1A1","e:1915","h:3189","u:P68104,u:Q6IPS9,u:A6PW80","EEF1A1","eukaryotic translation elongation factor 1 alpha 1","gene with protein product"
651,"T178961",1129,0.5634,"chr7:99766191..99766268,-","p1@GAL3ST4","e:79690","h:24145","u:C9IZ77","GAL3ST4","galactose-3-O-sulfotransferase 4","gene with protein product"
652,"T142639",1128,0.5606,"chr4:186990298..186990342,+","p1@TLR3","e:7098","h:11849","u:O15455,u:D6RA51,u:F5H833,u:E6Y0F1","TLR3","toll like receptor 3","gene with protein product"
653,"T095309",1125,0.5605,"chr1:52870063..52870102,-","p1@ORC1","e:4998","h:8487","u:Q13415","ORC1","origin recognition complex subunit 1","gene with protein product"
654,"T159350",1123,0.5604,"chr6:135375986..135376000,-","p2@HBS1L","e:10767","h:4834","u:E9PJ90","HBS1L","HBS1 like translational GTPase","gene with protein product"
655,"T088176",1120,0.5578,"chr1:203595995..203596000,+","p20@ATP2B4","e:493","h:817","u:P23634","ATP2B4","ATPase plasma membrane Ca2+ transporting 4","gene with protein product"
656,"T155923",1121,0.5577,"chr5:77656382..77656393,+","p6@SCAMP1",NA,"h:10563",NA,"SCAMP1","secretory carrier membrane protein 1","gene with protein product"
657,"T084866",1122,0.5577,"chr1:161736032..161736035,+","p6@ATF6","e:22926","h:791","u:A8K383,u:P18850","ATF6","activating transcription factor 6","gene with protein product"
658,"T002571",1118,0.5571,"chr10:13390270..13390316,-","p2@SEPHS1","e:22929","h:19685","u:P49903,u:Q5T5U9,u:D6PSQ9,u:B4DWK0,u:D3DRS9","SEPHS1","selenophosphate synthetase 1","gene with protein product"
659,"T123698",1117,0.5563,"chr2:55277485..55277498,-","p5@RTN4","e:57142","h:14085","u:F8W914","RTN4","reticulon 4","gene with protein product"
660,"T059214",1113,0.5548,"chr17:42466864..42466880,-","p1@ITGA2B","e:3674","h:6138","u:P08514","ITGA2B","integrin subunit alpha 2b","gene with protein product"
661,"T050037",1115,0.5547,"chr16:2479428..2479470,+","p1@CCNF","e:899","h:1591","u:P41002","CCNF","cyclin F","gene with protein product"
662,"T150934",1114,0.5542,"chr5:150537279..150537378,-","p1@ANXA6","e:309","h:544","u:A6NN80,u:E7EMC6,u:E5RFF0,u:E5RI05,u:E5RJF5,u:E5RIU8,u:E5RK69,u:B7Z582,u:P08133,u:Q6ZP35","ANXA6","annexin A6","gene with protein product"
663,"T050693",1111,0.5538,"chr16:29973370..29973430,+","p1@TMEM219","e:124446","h:25201","u:Q86XT9,u:D5FK14","TMEM219","transmembrane protein 219","gene with protein product"
664,"T178821",1110,0.5533,"chr7:99006267..99006293,+","p2@BUD31","e:8896","h:29629","u:F8WCN7","BUD31","BUD31 homolog","gene with protein product"
665,"T183216",1110,0.5528,"chr8:22298767..22298789,+","p5@PPP3CC","e:5533","h:9316",NA,"PPP3CC","protein phosphatase 3 catalytic subunit gamma","gene with protein product"
666,"T015936",1108,0.5526,"chr11:62369229..62369289,-","p2@MTA2","e:9219","h:7411","u:O94776","MTA2","metastasis associated 1 family member 2","gene with protein product"
667,"T068317",1102,0.5494,"chr18:61034416..61034448,-","p1@KDSR","e:2531","h:4021","u:B4DMX0","KDSR","3-ketodihydrosphingosine reductase","gene with protein product"
668,"T061404",1101,0.5491,"chr17:58469329..58469346,-","p5@USP32","e:84669","h:19143","u:Q7Z5T3","USP32","ubiquitin specific peptidase 32","gene with protein product"
669,"T059180",1099,0.5479,"chr17:42422637..42422655,+","p2@GRN","e:2896","h:4601","u:Q9H8S1","GRN","granulin precursor","gene with protein product"
670,"T063087",1098,0.5476,"chr17:73201760..73201840,+","p1@NUP85","e:79902","h:8734","u:B4DPW1,u:F5H0B4,u:B4DMQ3","NUP85","nucleoporin 85","gene with protein product"
671,"T194375",1094,0.5459,"chr9:86595113..86595141,-","p1@HNRNPK","e:3190","h:5044","u:Q5T6W2","HNRNPK","heterogeneous nuclear ribonucleoprotein K","gene with protein product"
672,"T076126",1094,0.5445,"chr19:47852555..47852584,+","p1@DHX34","e:9704","h:16719",NA,"DHX34","DExH-box helicase 34","gene with protein product"
673,"T093757",1094,0.5445,"chr1:35450897..35450951,-","p1@ZMYM6NB","e:100506144","h:40021","u:Q8NCS4","TMEM35B","transmembrane protein 35B","gene with protein product"
674,"T166622",1094,0.5443,"chr6:5004241..5004288,-","p1@RPP40","e:10799","h:20992","u:O75818,u:F8WC38","RPP40","ribonuclease P/MRP subunit p40","gene with protein product"
675,"T085528",1094,0.5443,"chr1:1710244..1710261,-","p5@NADK","e:65220","h:29831","u:O95544","NADK","NAD kinase","gene with protein product"
676,"T098885",1091,0.5422,"chr20:19955957..19956029,+","p2@RIN2","e:54453","h:18750","u:Q8WYP3","RIN2","Ras and Rab interactor 2","gene with protein product"
677,"T038826",1088,0.5416,"chr14:55493763..55493824,-","p1@WDHD1","e:11169","h:23170","u:O75717,u:C9JW18,u:F6W0U7,u:C9JYB3","WDHD1","WD repeat and HMG-box DNA binding protein 1","gene with protein product"
678,"T022375",1085,0.5406,"chr12:123464771..123464849,+","p2@ARL6IP4","e:51329","h:18076","u:F5GYV5","ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4","gene with protein product"
679,"T038675",1082,0.5397,"chr14:53162264..53162282,-","p4@ERO1L","e:30001","h:13280","u:G3V5B3,u:G3V503","ERO1A","endoplasmic reticulum oxidoreductase 1 alpha","gene with protein product"
680,"T164754",1082,0.5383,"chr6:33281637..33281689,-","p6@TAPBP","e:6892","h:11566",NA,"TAPBP","TAP binding protein","gene with protein product"
681,"T046860",1077,0.5366,"chr15:78857849..78857869,+","p2@CHRNA5","e:1138","h:1959","u:P30532,u:Q6EWN4","CHRNA5","cholinergic receptor nicotinic alpha 5 subunit","gene with protein product"
682,"T020570",1076,0.5359,"chr12:107349627..107349664,+","p2@C12orf23","e:90488","h:28281",NA,"TMEM263","transmembrane protein 263","gene with protein product"
683,"T198042",1073,0.5354,"chrX:150151772..150151817,+","p1@HMGB3","e:3149","h:5004","u:O15347,u:Q7Z684","HMGB3","high mobility group box 3","gene with protein product"
684,"T176450",1075,0.5354,"chr7:56032270..56032301,+","p1@GBAS","e:2631","h:4179","u:O75323,u:C9IYJ3,u:F8WBI5","GBAS","glioblastoma amplified sequence","gene with protein product"
685,"T102535",1074,0.5349,"chr20:52824367..52824409,+","p3@PFDN4","e:5203","h:8868","u:Q9NQP4","PFDN4","prefoldin subunit 4","gene with protein product"
686,"T033602",1072,0.5333,"chr13:49549932..49549944,+","p14@FNDC3A","e:22862","h:20296","u:Q9Y2H6","FNDC3A","fibronectin type III domain containing 3A","gene with protein product"
687,"T064217",1068,0.5321,"chr17:76975968..76975979,-","p2@LGALS3BP","e:3959","h:6564","u:B4DVE1","LGALS3BP","galectin 3 binding protein","gene with protein product"
688,"T164318",1068,0.5311,"chr6:32097948..32097966,-","p2@FKBPL","e:63943","h:13949","u:Q9UIM3","FKBPL","FK506 binding protein like","gene with protein product"
689,"T028981",1065,0.5304,"chr12:7245152..7245169,-","p5@C1R",NA,"h:1246","u:F5H3A3","C1R","complement C1r","gene with protein product"
690,"T056183",1064,0.5301,"chr17:19552057..19552099,+","p1@ALDH3A2","e:224","h:403","u:P51648,u:Q6I9T3","ALDH3A2","aldehyde dehydrogenase 3 family member A2","gene with protein product"
691,"T093535",1062,0.5291,"chr1:33116765..33116853,+","p1@RBBP4","e:5928","h:9887","u:E9PIC4,u:E9PNS2,u:B4DRT0","RBBP4","RB binding protein 4, chromatin remodeling factor","gene with protein product"
692,"T126067",1063,0.5286,"chr2:88991299..88991318,+","p5@RPIA","e:22934","h:10297","u:P49247","RPIA","ribose 5-phosphate isomerase A","gene with protein product"
693,"T016750",1064,0.5286,"chr11:65029421..65029459,+","p1@POLA2","e:23649","h:30073","u:B4DNB4,u:Q14181","POLA2","DNA polymerase alpha 2, accessory subunit","gene with protein product"
694,"T062124",1062,0.5284,"chr17:66031818..66031830,+","p2@KPNA2","e:3838","h:6395","u:P52292,u:Q7Z726","KPNA2","karyopherin subunit alpha 2","gene with protein product"
695,"T033211",1059,0.5269,"chr13:45011349..45011391,-","p4@TSC22D1","e:8848","h:16826",NA,"TSC22D1","TSC22 domain family member 1","gene with protein product"
696,"T104383",1058,0.5258,"chr21:30445927..30446010,-","p1@CCT8","e:10694","h:1623","u:B4DQH4,u:P50990","CCT8","chaperonin containing TCP1 subunit 8","gene with protein product"
697,"T022816",1055,0.5257,"chr12:12764773..12764852,+","p1@CREBL2","e:1389","h:2350","u:O60519","CREBL2","cAMP responsive element binding protein like 2","gene with protein product"
698,"T134710",1055,0.5254,"chr3:42132810..42132863,+","p4@TRAK1","e:22906","h:29947","u:B7Z3G5","TRAK1","trafficking kinesin protein 1","gene with protein product"
699,"T069374",1055,0.5251,"chr19:10196781..10196817,+","p3@C19orf66","e:55337","h:25649","u:Q9NUL5","C19orf66","chromosome 19 open reading frame 66","gene with protein product"
700,"T152840",1054,0.5249,"chr5:177580855..177580927,-","p1@NHP2","e:55651","h:14377","u:D6RC52,u:D6RCB9","NHP2","NHP2 ribonucleoprotein","gene with protein product"
701,"T076811",1055,0.5241,"chr19:50083803..50083821,-","p1@NOSIP","e:51070","h:17946","u:Q9Y314","NOSIP","nitric oxide synthase interacting protein","gene with protein product"
702,"T026456",1049,0.5227,"chr12:53662073..53662105,+","p1@ESPL1","e:9700","h:16856","u:Q14674","ESPL1","extra spindle pole bodies like 1, separase","gene with protein product"
703,"T178665",1049,0.5222,"chr7:96747044..96747055,+","p3@ACN9","e:57001","h:21752",NA,"SDHAF3","succinate dehydrogenase complex assembly factor 3","gene with protein product"
704,"T089398",1049,0.5219,"chr1:212606219..212606230,+","p2@NENF","e:29937","h:30384","u:Q9UMX5","NENF","neudesin neurotrophic factor","gene with protein product"
705,"T006749",1050,0.5216,"chr10:75006999..75007077,-","p1@DNAJC9","e:23234","h:19123","u:B2RMW6,u:Q8WXX5","DNAJC9","DnaJ heat shock protein family (Hsp40) member C9","gene with protein product"
706,"T194088",1048,0.5214,"chr9:77703115..77703160,-","p2@C9orf95","e:54981","h:26057","u:Q9NWW6,u:B3KN26","NMRK1","nicotinamide riboside kinase 1","gene with protein product"
707,"T110726",1048,0.5204,"chr2:106361333..106361380,+","p1@NCK2","e:8440","h:7665","u:O43639","NCK2","NCK adaptor protein 2","gene with protein product"
708,"T101418",1044,0.5199,"chr20:44600810..44600853,-","p1@ZNF335","e:63925","h:15807","u:Q9H4Z2,u:Q8IW09","ZNF335","zinc finger protein 335","gene with protein product"
709,"T002544",1040,0.519,"chr10:13342097..13342116,-","p2@PHYH","e:5264","h:8940","u:O14832","PHYH","phytanoyl-CoA 2-hydroxylase","gene with protein product"
710,"T133710",1040,0.5182,"chr3:20227714..20227719,-","p3@SGOL1","e:151648","h:25088","u:B5BUA4,u:Q5FBB7","SGO1","shugoshin 1","gene with protein product"
711,"T046289",1039,0.5179,"chr15:73925651..73925773,-","p1@NPTN","e:27020","h:17867","u:Q9Y639,u:F5GZD0,u:B2RAL7","NPTN","neuroplastin","gene with protein product"
712,"T190576",1039,0.5177,"chr9:134406565..134406608,-","p2@UCK1","e:83549","h:14859","u:Q5JT10,u:Q5JT09","UCK1","uridine-cytidine kinase 1","gene with protein product"
713,"T043456",1039,0.5174,"chr15:40987349..40987397,+","p1@RAD51","e:5888","h:9817","u:Q06609,u:Q6ZNA8,u:E9PJ30","RAD51","RAD51 recombinase","gene with protein product"
714,"T122153",1040,0.5174,"chr2:31456874..31456883,+","p5@EHD3","e:30845","h:3244","u:B4DFR5,u:Q9NZN3","EHD3","EH domain containing 3","gene with protein product"
715,"T163537",1036,0.5167,"chr6:30294186..30294251,+","p1@TRIM39","e:56658","h:10065","u:A2AAZ5","TRIM39","tripartite motif containing 39","gene with protein product"
716,"T111019",1038,0.5159,"chr2:112812863..112812949,+","p1@TMEM87B","e:84910","h:25913","u:Q96K49","TMEM87B","transmembrane protein 87B","gene with protein product"
717,"T049357",1032,0.515,"chr16:1876544..1876624,-","p2@HAGH","e:3029","h:4805","u:Q16775","HAGH","hydroxyacylglutathione hydrolase","gene with protein product"
718,"T048932",1034,0.5149,"chr16:1359138..1359193,+","p2@UBE2I","e:7329","h:12485","u:P63279","UBE2I","ubiquitin conjugating enzyme E2 I","gene with protein product"
719,"T165004",1032,0.5142,"chr6:34855744..34855763,-","p2@TAF11","e:6882","h:11544","u:B4DY18,u:Q15544","TAF11","TATA-box binding protein associated factor 11","gene with protein product"
720,"T014852",1030,0.5135,"chr11:504867..504925,-","p3@RNH1","e:6050","h:10074","u:E9PLZ3","RNH1","ribonuclease/angiogenin inhibitor 1","gene with protein product"
721,"T089341",1032,0.5132,"chr1:211752460..211752482,-","p4@SLC30A1","e:7779","h:11012","u:Q9Y6M5","SLC30A1","solute carrier family 30 member 1","gene with protein product"
722,"T056212",1027,0.5115,"chr17:19771156..19771192,-","p2@ULK2","e:9706","h:13480","u:Q8IYT8","ULK2","unc-51 like autophagy activating kinase 2","gene with protein product"
723,"T052332",1026,0.5102,"chr16:56659687..56659703,+","p1@MT1E","e:100505584,e:4493","h:7397","u:P04732","MT1E","metallothionein 1E","gene with protein product"
724,"T148286",1025,0.51,"chr5:126112794..126112928,+","p1@LMNB1","e:4001","h:6637","u:P20700,u:E9PBF6,u:B4DZT3","LMNB1","lamin B1","gene with protein product"
725,"T138182",1020,0.5092,"chr3:9975729..9975769,+","p2@CRELD1","e:78987","h:14630","u:Q96HD1","CRELD1","cysteine rich with EGF like domains 1","gene with protein product"
726,"T185247",1022,0.5085,"chr8:54793565..54793588,+","p1@RGS20","e:8601","h:14600",NA,"RGS20","regulator of G-protein signaling 20","gene with protein product"
727,"T183713",1015,0.5065,"chr8:26435427..26435494,+","p1@DPYSL2","e:1808","h:3014",NA,"DPYSL2","dihydropyrimidinase like 2","gene with protein product"
729,"T034242",1017,0.5045,"chr13:75900665..75900679,-","p17@TBC1D4","e:9882","h:19165",NA,"TBC1D4","TBC1 domain family member 4","gene with protein product"
730,"T189297",1011,0.5042,"chr9:125027034..125027045,-","p3@RBM18","e:92400","h:28413",NA,"RBM18","RNA binding motif protein 18","gene with protein product"
731,"T064525",1012,0.5042,"chr17:78120936..78120992,-","p1@EIF4A3","e:9775","h:18683","u:P38919","EIF4A3","eukaryotic translation initiation factor 4A3","gene with protein product"
732,"T149240",1009,0.5027,"chr5:137514767..137514774,+","p3@KIF20A","e:10112","h:9787","u:B4DL79","KIF20A","kinesin family member 20A","gene with protein product"
733,"T133793",1012,0.5025,"chr3:23244513..23244528,+","p4@UBE2E2","e:7325","h:12478","u:Q96LR5","UBE2E2","ubiquitin conjugating enzyme E2 E2","gene with protein product"
734,"T025057",1007,0.5022,"chr12:44229650..44229702,+","p2@TMEM117","e:84216","h:25308",NA,"TMEM117","transmembrane protein 117","gene with protein product"
735,"T074413",1008,0.5022,"chr19:41257127..41257156,+","p2@SNRPA","e:6626","h:11151","u:B4DDC7","SNRPA","small nuclear ribonucleoprotein polypeptide A","gene with protein product"
736,"T148897",1009,0.5022,"chr5:134181625..134181713,+","p1@C5orf24","e:134553","h:26746","u:Q7Z6I8","C5orf24","chromosome 5 open reading frame 24","gene with protein product"
737,"T150964",1006,0.502,"chr5:150632712..150632725,+","p4@GM2A","e:2760","h:4367","u:P17900","GM2A","GM2 ganglioside activator","gene with protein product"
738,"T180398",1006,0.5012,"chr8:124428975..124428999,+","p2@WDYHV1","e:55093","h:25490",NA,"WDYHV1","WDYHV motif containing 1","gene with protein product"
739,"T132570",1005,0.5007,"chr3:185641764..185641781,-","p3@TRA2B","e:6434","h:10781",NA,"TRA2B","transformer 2 beta homolog (Drosophila)","gene with protein product"
740,"T074528",1002,0.4993,"chr19:41770349..41770362,+","p5@HNRNPUL1","e:11100","h:17011","u:E9PE99","HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1","gene with protein product"
741,"T123166",1001,0.499,"chr2:46524506..46524514,+","p5@EPAS1","e:2034","h:3374","u:Q99814,u:B3KW07","EPAS1","endothelial PAS domain protein 1","gene with protein product"
742,"T127019",1001,0.4983,"chr3:105085734..105085760,+","p1@ALCAM","e:214","h:400","u:Q13740","ALCAM","activated leukocyte cell adhesion molecule","gene with protein product"
743,"T175734",998,0.4965,"chr7:44887644..44887710,-","p1@H2AFV","e:94239","h:20664","u:A6NN01,u:Q71UI9,u:A6NKY0,u:A8MQC5,u:C9J386,u:C9J0D1","H2AFV","H2A histone family member V","gene with protein product"
744,"T043052",996,0.4965,"chr15:38544476..38544574,+","p1@SPRED1","e:161742","h:20249","u:Q7Z699","SPRED1","sprouty related EVH1 domain containing 1","gene with protein product"
745,"T063461",992,0.495,"chr17:74449252..74449294,-","p2@UBE2O","e:63893","h:29554","u:Q9C0C9","UBE2O","ubiquitin conjugating enzyme E2 O","gene with protein product"
746,"T199607",994,0.4943,"chrX:41193158..41193193,+","p2@DDX3X","e:1654","h:2745","u:B4DLA0,u:B4E3E8","DDX3X","DEAD-box helicase 3, X-linked","gene with protein product"
747,"T160526",988,0.4928,"chr6:149887521..149887549,+","p2@C6orf72","e:116254","h:21074","u:Q9NU53,u:Q5TFA5","GINM1","glycoprotein integral membrane 1","gene with protein product"
748,"T053330",984,0.4905,"chr16:68573182..68573228,+","p1@ZFP90","e:146198","h:23329",NA,"ZFP90","ZFP90 zinc finger protein","gene with protein product"
749,"T144479",983,0.4898,"chr4:57301896..57301945,+","p3@PAICS","e:10606","h:8587","u:P22234,u:E9PBS1,u:D6RF62","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase","gene with protein product"
750,"T008662",982,0.4893,"chr10:99094458..99094500,-","p1@FRAT2","e:23401","h:16048","u:O75474","FRAT2","FRAT2, WNT signaling pathway regulator","gene with protein product"
751,"T000094",974,0.4863,"chr10:101945716..101945735,-","p2@ERLIN1","e:10613","h:16947","u:D3DR65,u:O75477","ERLIN1","ER lipid raft associated 1","gene with protein product"
752,"T010793",979,0.4854,"chr11:121163421..121163432,+","p4@SC5DL","e:6309","h:10547",NA,"SC5D","sterol-C5-desaturase","gene with protein product"
753,"T051180",973,0.4843,"chr16:31196414..31196455,+","p2@FUS","e:2521","h:4010",NA,"FUS","FUS RNA binding protein","gene with protein product"
754,"T147114",971,0.4843,"chr4:99182519..99182581,+","p1@RAP1GDS1","e:5910","h:9859","u:E9PH06,u:Q499L7,u:D6RC85,u:D6RC12,u:D6RHZ7,u:P52306,u:Q4QQI8,u:B3KNU0,u:Q9BUX6,u:Q6U7G8","RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","gene with protein product"
755,"T052342",971,0.4838,"chr16:56666549..56666559,+","p5@MT1M","e:4499","h:14296","u:Q8N339","MT1M","metallothionein 1M","gene with protein product"
756,"T054683",968,0.4826,"chr16:85722518..85722529,-","p2@GINS2","e:51659","h:24575","u:Q9Y248","GINS2","GINS complex subunit 2","gene with protein product"
757,"T105797",966,0.4808,"chr21:45527186..45527258,+","p1@PWP2","e:5822","h:9711","u:C9J544,u:Q15269","PWP2","PWP2 periodic tryptophan protein homolog (yeast)","gene with protein product"
758,"T147215",964,0.4808,"chr5:102090842..102090851,+","p43@PAM","e:5066","h:8596",NA,"PAM","peptidylglycine alpha-amidating monooxygenase","gene with protein product"
759,"T001939",963,0.4801,"chr10:124134803..124134859,+","p4@PLEKHA1","e:59338","h:14335",NA,"PLEKHA1","pleckstrin homology domain containing A1","gene with protein product"
760,"T161513",963,0.4798,"chr6:160210715..160210724,-","p3@TCP1","e:6950","h:11655","u:E7EQR6,u:P17987","TCP1","t-complex 1","gene with protein product"
761,"T190037",964,0.4796,"chr9:131084747..131084790,+","p3@COQ4","e:51117","h:19693","u:Q9Y3A0","COQ4","coenzyme Q4","gene with protein product"
762,"T189532",962,0.4791,"chr9:127624208..127624214,-","p4@RPL35","e:11224","h:10344","u:F2Z388","RPL35","ribosomal protein L35","gene with protein product"
763,"T092842",964,0.4786,"chr1:27248203..27248288,+","p1@NUDC","e:10726","h:8045","u:Q9Y266","NUDC","nuclear distribution C, dynein complex regulator","gene with protein product"
764,"T194694",955,0.4749,"chr9:91926103..91926119,+","p1@CKS2","e:1164","h:2000","u:P33552,u:Q6FGI9","CKS2","CDC28 protein kinase regulatory subunit 2","gene with protein product"
765,"T001812",953,0.4741,"chr10:122610811..122610822,+","p4@WDR11","e:55717","h:13831","u:Q9BZH6","WDR11","WD repeat domain 11","gene with protein product"
766,"T006742",952,0.4734,"chr10:74927719..74927805,-","p1@ECD","e:11319","h:17029","u:O95905","ECD","ecdysoneless cell cycle regulator","gene with protein product"
767,"T017161",949,0.4731,"chr11:65769594..65769645,-","p1@EIF1AD","e:84285","h:28147","u:Q8N9N8,u:E9PNH5,u:E9PRR8,u:E9PS76,u:E9PLI6","EIF1AD","eukaryotic translation initiation factor 1A domain containing","gene with protein product"
768,"T174215",944,0.4711,"chr7:26240357..26240377,-","p1@HNRNPA2B1","e:3181","h:5033","u:P22626","HNRNPA2B1","heterogeneous nuclear ribonucleoprotein A2/B1","gene with protein product"
769,"T072526",940,0.4684,"chr19:30156400..30156411,+","p2@PLEKHF1","e:79156","h:20764",NA,"PLEKHF1","pleckstrin homology and FYVE domain containing 1","gene with protein product"
770,"T194897",938,0.4676,"chr9:95088256..95088276,+","p3@CENPP","e:401541","h:32933","u:Q6IPU0","CENPP","centromere protein P","gene with protein product"
